name:String,date:Date,cases:Int,cases_cumulative:Int,deaths:Int,deaths_cumulative:Int
New York,2020-05-25,1279,367625,92,29138
New York,2020-05-26,1044,368669,103,29241
New York,2020-05-27,1132,369801,98,29339
New York,2020-05-28,1758,371559,99,29438
New York,2020-05-29,1549,373108,97,29535
New York,2020-05-30,1363,374471,77,29612
New York,2020-05-31,1104,375575,87,29699
New York,2020-06-01,945,376520,67,29766
New York,2020-06-02,1361,377881,81,29847
New York,2020-06-03,1043,378924,71,29918
New York,2020-06-04,1053,379977,93,30011
New York,2020-06-05,1042,381019,55,30066
New York,2020-06-06,1083,382102,57,30123
New York,2020-06-07,777,382879,60,30183
New York,2020-06-08,712,383591,56,30239
New York,2020-06-09,690,384281,70,30309
New York,2020-06-10,664,384945,67,30376
New York,2020-06-11,724,385669,55,30431
New York,2020-06-12,821,386490,80,30511
New York,2020-06-13,912,387402,54,30565
New York,2020-06-14,694,388096,40,30605
New York,2020-06-15,623,388719,40,30645
New York,2020-06-16,630,389349,38,30683
New York,2020-06-17,561,389910,39,30722
New York,2020-06-18,626,390536,45,30767
New York,2020-06-19,794,391330,49,30816
New York,2020-06-20,707,392037,23,30839
New York,2020-06-21,665,392702,45,30884
New York,2020-06-22,555,393257,50,30934
New York,2020-06-23,598,393855,36,30970
New York,2020-06-24,575,394430,31,31001
New York,2020-06-25,738,395168,28,31029
New York,2020-06-26,804,395972,46,31075
New York,2020-06-27,697,396669,30,31105
New York,2020-06-28,624,397293,32,31137
New York,2020-06-29,391,397684,6,31143
New York,2020-06-30,458,398142,633,31776
New York,2020-07-01,628,398770,15,31791
New York,2020-07-02,872,399642,23,31814
New York,2020-07-03,919,400561,22,31836
New York,2020-07-04,725,401286,24,31860
New York,2020-07-05,536,401822,35,31895
New York,2020-07-06,516,402338,16,31911
New York,2020-07-07,590,402928,23,31934
New York,2020-07-08,691,403619,11,31945
New York,2020-07-09,588,404207,34,31979
New York,2020-07-10,790,404997,25,32004
New York,2020-07-11,727,405724,15,32019
New York,2020-07-12,679,406403,10,32029
New York,2020-07-13,559,406962,46,32075
New York,2020-07-14,913,407875,17,32092
New York,2020-07-15,834,408709,23,32115
New York,2020-07-16,767,409476,18,32133
New York,2020-07-17,778,410254,14,32147
New York,2020-07-18,752,411006,20,32167
New York,2020-07-19,509,411515,20,32187
New York,2020-07-20,519,412034,16,32203
New York,2020-07-21,855,412889,15,32218
New York,2020-07-22,706,413595,10,32228
New York,2020-07-23,810,414405,42,32270
New York,2020-07-24,758,415163,8,32278
New York,2020-07-25,748,415911,17,32295
New York,2020-07-26,532,416443,10,32305
New York,2020-07-27,613,417056,17,32322
New York,2020-07-28,535,417591,11,32333
New York,2020-07-29,711,418302,9,32342
New York,2020-07-30,779,419081,20,32362
New York,2020-07-31,642,419723,10,32372
New York,2020-08-01,754,420477,18,32390
New York,2020-08-02,531,421008,11,32401
New York,2020-08-03,542,421550,12,32413
New York,2020-08-04,746,422296,9,32422
New York,2020-08-05,639,422935,9,32431
New York,2020-08-06,694,423629,-102,32329
New York,2020-08-07,720,424349,7,32336
New York,2020-08-08,706,425055,9,32345
New York,2020-08-09,513,425568,9,32354
New York,2020-08-10,478,426046,7,32361
New York,2020-08-11,667,426713,11,32372
New York,2020-08-12,706,427419,12,32384
New York,2020-08-13,736,428155,15,32399
New York,2020-08-14,724,428879,8,32407
New York,2020-08-15,738,429617,7,32414
New York,2020-08-16,609,430226,10,32424
New York,2020-08-17,410,430636,11,32435
New York,2020-08-18,662,431298,11,32446
New York,2020-08-19,626,431924,5,32451
New York,2020-08-20,599,432523,0,32451
New York,2020-08-21,707,433230,5,32456
New York,2020-08-22,651,433881,8,32464
New York,2020-08-23,581,434462,18,32482
New York,2020-08-24,404,434866,7,32489
New York,2020-08-25,629,435495,6,32495
New York,2020-08-26,568,436063,4,32499
New York,2020-08-27,789,436852,8,32507
New York,2020-08-28,635,437487,8,32515
New York,2020-08-29,635,438122,7,32522
New York,2020-08-30,709,438831,12,32534
New York,2020-08-31,649,439480,7,32541
New York,2020-09-01,757,440237,10,32551
New York,2020-09-02,710,440947,8,32559
New York,2020-09-03,888,441835,8,32567
New York,2020-09-04,863,442698,6,32573
New York,2020-09-05,799,443497,6,32579
New York,2020-09-06,729,444226,6,32585
New York,2020-09-07,525,444751,15,32600
New York,2020-09-08,557,445308,12,32612
New York,2020-09-09,573,445881,-1,32611
New York,2020-09-10,756,446637,7,32618
New York,2020-09-11,861,447498,1,32619
New York,2020-09-12,849,448347,6,32625
New York,2020-09-13,725,449072,4,32629
New York,2020-09-14,586,449658,10,32639
New York,2020-09-15,767,450425,16,32655
New York,2020-09-16,653,451078,7,32662
New York,2020-09-17,893,451971,7,32669
New York,2020-09-18,793,452764,13,32682
New York,2020-09-19,983,453747,-3,32679
New York,2020-09-20,865,454612,7,32686
New York,2020-09-21,575,455187,5,32691
New York,2020-09-22,751,455938,-1,32690
New York,2020-09-23,666,456604,1,32691
New York,2020-09-24,953,457557,5,32696
New York,2020-09-25,909,458466,12,32708
New York,2020-09-26,1006,459472,5,32713
New York,2020-09-27,868,460340,9,32722
New York,2020-09-28,836,461176,15,32737
New York,2020-09-29,1188,462364,6,32743
New York,2020-09-30,1005,463369,14,32757
New York,2020-10-01,1383,464752,11,32768
New York,2020-10-02,1601,466353,21,32789
New York,2020-10-03,1728,468081,5,32794
New York,2020-10-04,1226,469307,19,32813
New York,2020-10-05,937,470244,14,32827
New York,2020-10-06,1394,471638,9,32836
New York,2020-10-07,1356,472994,14,32850
New York,2020-10-08,1835,474829,9,32859
New York,2020-10-09,1593,476422,8,32867
New York,2020-10-10,1448,477870,8,32875
New York,2020-10-11,1143,479013,4,32879
New York,2020-10-12,1032,480045,17,32896
New York,2020-10-13,1391,481436,9,32905
New York,2020-10-14,1235,482671,11,32916
New York,2020-10-15,1464,484135,19,32935
New York,2020-10-16,1703,485838,9,32944
New York,2020-10-17,1788,487626,15,32959
New York,2020-10-18,1390,489016,13,32972
New York,2020-10-19,999,490015,18,32990
New York,2020-10-20,1201,491216,8,32998
New York,2020-10-21,2029,493245,7,33005
New York,2020-10-22,1629,494874,17,33022
New York,2020-10-23,1636,496510,16,33038
New York,2020-10-24,2058,498568,11,33049
New York,2020-10-25,1633,500201,10,33059
New York,2020-10-26,1192,501393,14,33073
New York,2020-10-27,1994,503387,19,33092
New York,2020-10-28,2029,505416,15,33107
New York,2020-10-29,2497,507913,21,33128
Rhode Island,2020-03-01,2,2,0,0
Rhode Island,2020-03-02,0,2,0,0
Rhode Island,2020-03-03,0,2,0,0
Rhode Island,2020-03-04,0,2,0,0
Rhode Island,2020-03-05,0,2,0,0
Rhode Island,2020-03-06,1,3,0,0
Rhode Island,2020-03-07,0,3,0,0
Rhode Island,2020-03-08,0,3,0,0
Rhode Island,2020-03-09,0,3,0,0
Rhode Island,2020-03-10,2,5,0,0
Rhode Island,2020-03-11,0,5,0,0
Rhode Island,2020-03-12,0,5,0,0
Rhode Island,2020-03-13,15,20,0,0
Rhode Island,2020-03-14,0,20,0,0
Rhode Island,2020-03-15,0,20,0,0
Rhode Island,2020-03-16,1,21,0,0
Rhode Island,2020-03-17,2,23,0,0
Rhode Island,2020-03-18,10,33,0,0
Rhode Island,2020-03-19,11,44,0,0
Rhode Island,2020-03-20,0,44,0,0
Rhode Island,2020-03-21,22,66,0,0
Rhode Island,2020-03-22,17,83,0,0
Rhode Island,2020-03-23,23,106,0,0
Rhode Island,2020-03-24,18,124,0,0
Rhode Island,2020-03-25,8,132,0,0
Rhode Island,2020-03-26,33,165,0,0
Rhode Island,2020-03-27,38,203,0,0
Rhode Island,2020-03-28,36,239,2,2
Rhode Island,2020-03-29,55,294,1,3
Rhode Island,2020-03-30,114,408,1,4
Rhode Island,2020-03-31,80,488,4,8
Rhode Island,2020-04-01,78,566,2,10
Rhode Island,2020-04-02,91,657,2,12
Rhode Island,2020-04-03,54,711,2,14
Rhode Island,2020-04-04,95,806,3,17
Rhode Island,2020-04-05,116,922,8,25
Rhode Island,2020-04-06,160,1082,2,27
Rhode Island,2020-04-07,147,1229,3,30
Rhode Island,2020-04-08,221,1450,5,35
Rhode Island,2020-04-09,277,1727,8,43
Rhode Island,2020-04-10,288,2015,6,49
Rhode Island,2020-04-11,334,2349,7,56
Rhode Island,2020-04-12,316,2665,7,63
Rhode Island,2020-04-13,311,2976,10,73
Rhode Island,2020-04-14,275,3251,7,80
Rhode Island,2020-04-15,278,3529,7,87
Rhode Island,2020-04-16,309,3838,18,105
Rhode Island,2020-04-17,339,4177,13,118
Rhode Island,2020-04-18,314,4491,19,137
Rhode Island,2020-04-19,215,4706,13,150
Rhode Island,2020-04-20,384,5090,5,155
Rhode Island,2020-04-21,410,5500,16,171
Rhode Island,2020-04-22,341,5841,10,181
Rhode Island,2020-04-23,415,6256,8,189
Rhode Island,2020-04-24,443,6699,13,202
Rhode Island,2020-04-25,430,7129,13,215
Rhode Island,2020-04-26,310,7439,11,226
Rhode Island,2020-04-27,269,7708,7,233
Rhode Island,2020-04-28,218,7926,6,239
Rhode Island,2020-04-29,321,8247,12,251
Rhode Island,2020-04-30,374,8621,15,266
Rhode Island,2020-05-01,341,8962,13,279
Rhode Island,2020-05-02,327,9289,17,296
Rhode Island,2020-05-03,188,9477,24,320
Rhode Island,2020-05-04,175,9652,21,341
Rhode Island,2020-05-05,281,9933,14,355
Rhode Island,2020-05-06,272,10205,15,370
Rhode Island,2020-05-07,325,10530,18,388
Rhode Island,2020-05-08,249,10779,11,399
Rhode Island,2020-05-09,210,10989,19,418
Rhode Island,2020-05-10,285,11274,4,422
Rhode Island,2020-05-11,176,11450,8,430
Rhode Island,2020-05-12,164,11614,14,444
Rhode Island,2020-05-13,221,11835,18,462
Rhode Island,2020-05-14,181,12016,6,468
Rhode Island,2020-05-15,203,12219,11,479
Rhode Island,2020-05-16,215,12434,10,489
Rhode Island,2020-05-17,240,12674,10,499
Rhode Island,2020-05-18,121,12795,7,506
Rhode Island,2020-05-19,156,12951,26,532
Rhode Island,2020-05-20,405,13356,6,538
Rhode Island,2020-05-21,215,13571,18,556
Rhode Island,2020-05-22,165,13736,23,579
Rhode Island,2020-05-23,216,13952,18,597
Rhode Island,2020-05-24,113,14065,11,608
Rhode Island,2020-05-25,0,14065,0,608
Rhode Island,2020-05-26,145,14210,26,634
Rhode Island,2020-05-27,143,14353,21,655
Rhode Island,2020-05-28,141,14494,22,677
Rhode Island,2020-05-29,141,14635,16,693
Rhode Island,2020-05-30,184,14819,18,711
Rhode Island,2020-05-31,109,14928,7,718
Rhode Island,2020-06-01,63,14991,2,720
Rhode Island,2020-06-02,121,15112,12,732
Rhode Island,2020-06-03,107,15219,10,742
Rhode Island,2020-06-04,106,15325,14,756
Rhode Island,2020-06-05,116,15441,16,772
Rhode Island,2020-06-06,0,15441,0,772
Rhode Island,2020-06-07,0,15441,0,772
Rhode Island,2020-06-08,201,15642,27,799
Rhode Island,2020-06-09,49,15691,9,808
Rhode Island,2020-06-10,65,15756,4,812
Rhode Island,2020-06-11,106,15862,11,823
Rhode Island,2020-06-12,85,15947,10,833
Rhode Island,2020-06-13,0,15947,0,833
Rhode Island,2020-06-14,0,15947,0,833
Rhode Island,2020-06-15,146,16093,18,851
Rhode Island,2020-06-16,71,16164,14,865
Rhode Island,2020-06-17,49,16213,11,876
Rhode Island,2020-06-18,56,16269,9,885
Rhode Island,2020-06-19,68,16337,9,894
Rhode Island,2020-06-20,0,16337,0,894
Rhode Island,2020-06-21,0,16337,0,894
Rhode Island,2020-06-22,122,16459,9,903
Rhode Island,2020-06-23,74,16533,3,906
Rhode Island,2020-06-24,73,16606,6,912
Rhode Island,2020-06-25,34,16640,8,920
Rhode Island,2020-06-26,21,16661,7,927
Rhode Island,2020-06-27,0,16661,0,927
Rhode Island,2020-06-28,0,16661,0,927
Rhode Island,2020-06-29,103,16764,19,946
Rhode Island,2020-06-30,49,16813,4,950
Rhode Island,2020-07-01,40,16853,6,956
Rhode Island,2020-07-02,88,16941,3,959
Rhode Island,2020-07-03,50,16991,1,960
Rhode Island,2020-07-04,0,16991,0,960
Rhode Island,2020-07-05,0,16991,0,960
Rhode Island,2020-07-06,0,16991,0,960
Rhode Island,2020-07-07,163,17154,9,969
Rhode Island,2020-07-08,50,17204,2,971
Rhode Island,2020-07-09,39,17243,3,974
Rhode Island,2020-07-10,69,17312,2,976
Rhode Island,2020-07-11,0,17312,0,976
Rhode Island,2020-07-12,0,17312,0,976
Rhode Island,2020-07-13,175,17487,8,984
Rhode Island,2020-07-14,101,17588,1,985
Rhode Island,2020-07-15,52,17640,2,987
Rhode Island,2020-07-16,71,17711,1,988
Rhode Island,2020-07-17,82,17793,2,990
Rhode Island,2020-07-18,0,17793,0,990
Rhode Island,2020-07-19,0,17793,0,990
Rhode Island,2020-07-20,111,17904,5,995
Rhode Island,2020-07-21,82,17986,1,996
Rhode Island,2020-07-22,76,18062,1,997
Rhode Island,2020-07-23,86,18148,4,1001
Rhode Island,2020-07-24,76,18224,1,1002
Rhode Island,2020-07-25,0,18224,0,1002
Rhode Island,2020-07-26,0,18224,0,1002
Rhode Island,2020-07-27,291,18515,2,1004
Rhode Island,2020-07-28,210,18725,1,1005
Rhode Island,2020-07-29,75,18800,2,1007
Rhode Island,2020-07-30,150,18950,0,1007
Rhode Island,2020-07-31,72,19022,0,1007
Rhode Island,2020-08-01,0,19022,0,1007
Rhode Island,2020-08-02,0,19022,0,1007
Rhode Island,2020-08-03,224,19246,3,1010
Rhode Island,2020-08-04,144,19390,1,1011
Rhode Island,2020-08-05,91,19481,1,1012
Rhode Island,2020-08-06,130,19611,2,1014
Rhode Island,2020-08-07,127,19738,0,1014
Rhode Island,2020-08-08,0,19738,0,1014
Rhode Island,2020-08-09,0,19738,0,1014
Rhode Island,2020-08-10,196,19934,1,1015
Rhode Island,2020-08-11,119,20053,1,1016
Rhode Island,2020-08-12,76,20129,2,1018
Rhode Island,2020-08-13,111,20240,1,1019
Rhode Island,2020-08-14,95,20335,2,1021
Rhode Island,2020-08-15,0,20335,0,1021
Rhode Island,2020-08-16,0,20335,0,1021
Rhode Island,2020-08-17,237,20572,2,1023
Rhode Island,2020-08-18,120,20692,1,1024
Rhode Island,2020-08-19,103,20795,3,1027
Rhode Island,2020-08-20,76,20871,1,1028
Rhode Island,2020-08-21,151,21022,2,1030
Rhode Island,2020-08-22,0,21022,0,1030
Rhode Island,2020-08-23,0,21022,0,1030
Rhode Island,2020-08-24,280,21302,5,1035
Rhode Island,2020-08-25,70,21372,4,1039
Rhode Island,2020-08-26,82,21454,2,1041
Rhode Island,2020-08-27,135,21589,3,1044
Rhode Island,2020-08-28,94,21683,2,1046
Rhode Island,2020-08-29,0,21683,0,1046
Rhode Island,2020-08-30,0,21683,0,1046
Rhode Island,2020-08-31,266,21949,2,1048
Rhode Island,2020-09-01,53,22002,2,1050
Rhode Island,2020-09-02,76,22078,1,1051
Rhode Island,2020-09-03,65,22143,4,1055
Rhode Island,2020-09-04,100,22243,0,1055
Rhode Island,2020-09-05,0,22243,0,1055
Rhode Island,2020-09-06,0,22243,0,1055
Rhode Island,2020-09-07,0,22243,0,1055
Rhode Island,2020-09-08,349,22592,4,1059
Rhode Island,2020-09-09,84,22676,3,1062
Rhode Island,2020-09-10,106,22782,5,1067
Rhode Island,2020-09-11,123,22905,4,1071
Rhode Island,2020-09-12,0,22905,0,1071
Rhode Island,2020-09-13,0,22905,0,1071
Rhode Island,2020-09-14,225,23130,4,1075
Rhode Island,2020-09-15,120,23250,3,1078
Rhode Island,2020-09-16,108,23358,3,1081
Rhode Island,2020-09-17,130,23488,4,1085
Rhode Island,2020-09-18,132,23620,3,1088
Rhode Island,2020-09-19,0,23620,0,1088
Rhode Island,2020-09-20,0,23620,0,1088
Rhode Island,2020-09-21,312,23932,9,1097
Rhode Island,2020-09-22,112,24044,2,1099
Rhode Island,2020-09-23,133,24177,3,1102
Rhode Island,2020-09-24,134,24311,4,1106
Rhode Island,2020-09-25,-130,24181,1,1107
Rhode Island,2020-09-26,0,24181,0,1107
Rhode Island,2020-09-27,0,24181,0,1107
Rhode Island,2020-09-28,243,24424,3,1110
Rhode Island,2020-09-29,132,24556,3,1113
Rhode Island,2020-09-30,192,24748,1,1114
Rhode Island,2020-10-01,166,24914,3,1117
Rhode Island,2020-10-02,162,25076,1,1118
Rhode Island,2020-10-03,0,25076,0,1118
Rhode Island,2020-10-04,0,25076,0,1118
Rhode Island,2020-10-05,343,25419,3,1121
Rhode Island,2020-10-06,177,25596,4,1125
Rhode Island,2020-10-07,180,25776,1,1126
Rhode Island,2020-10-08,269,26045,1,1127
Rhode Island,2020-10-09,249,26294,3,1130
Rhode Island,2020-10-10,0,26294,0,1130
Rhode Island,2020-10-11,0,26294,0,1130
Rhode Island,2020-10-12,0,26294,0,1130
Rhode Island,2020-10-13,666,26960,9,1139
Rhode Island,2020-10-14,204,27164,8,1147
Rhode Island,2020-10-15,274,27438,2,1149
Rhode Island,2020-10-16,253,27691,3,1152
Rhode Island,2020-10-17,0,27691,0,1152
Rhode Island,2020-10-18,0,27691,0,1152
Rhode Island,2020-10-19,656,28347,7,1159
Rhode Island,2020-10-20,302,28649,5,1164
Rhode Island,2020-10-21,474,29123,5,1169
Rhode Island,2020-10-22,471,29594,4,1173
Rhode Island,2020-10-23,524,30118,4,1177
Rhode Island,2020-10-24,0,30118,0,1177
Rhode Island,2020-10-25,0,30118,0,1177
Rhode Island,2020-10-26,906,31024,7,1184
Rhode Island,2020-10-27,421,31445,4,1188
Rhode Island,2020-10-28,499,31944,4,1192
Rhode Island,2020-10-29,368,32312,3,1195
Georgia,2020-03-02,2,2,0,0
Georgia,2020-03-03,0,2,0,0
Georgia,2020-03-04,0,2,0,0
Georgia,2020-03-05,0,2,0,0
Georgia,2020-03-06,1,3,0,0
Georgia,2020-03-07,4,7,0,0
Georgia,2020-03-08,4,11,0,0
Georgia,2020-03-09,6,17,0,0
Georgia,2020-03-10,5,22,0,0
Georgia,2020-03-11,9,31,0,0
Georgia,2020-03-12,0,31,1,1
Georgia,2020-03-13,10,41,0,1
Georgia,2020-03-14,24,65,0,1
Georgia,2020-03-15,32,97,0,1
Georgia,2020-03-16,21,118,0,1
Georgia,2020-03-17,24,142,0,1
Georgia,2020-03-18,51,193,2,3
Georgia,2020-03-19,89,282,7,10
Georgia,2020-03-20,200,482,4,14
Georgia,2020-03-21,70,552,6,20
Georgia,2020-03-22,68,620,5,25
Georgia,2020-03-23,180,800,0,25
Georgia,2020-03-24,295,1095,13,38
Georgia,2020-03-25,290,1385,9,47
Georgia,2020-03-26,256,1641,9,56
Georgia,2020-03-27,557,2198,8,64
Georgia,2020-03-28,249,2447,15,79
Georgia,2020-03-29,236,2683,4,83
Georgia,2020-03-30,349,3032,20,103
Georgia,2020-03-31,1084,4116,23,126
Georgia,2020-04-01,631,4747,28,154
Georgia,2020-04-02,697,5444,22,176
Georgia,2020-04-03,523,5967,22,198
Georgia,2020-04-04,416,6383,10,208
Georgia,2020-04-05,359,6742,11,219
Georgia,2020-04-06,816,7558,75,294
Georgia,2020-04-07,1598,9156,54,348
Georgia,2020-04-08,1048,10204,22,370
Georgia,2020-04-09,681,10885,42,412
Georgia,2020-04-10,974,11859,13,425
Georgia,2020-04-11,402,12261,7,432
Georgia,2020-04-12,-158,12103,6,438
Georgia,2020-04-13,1022,13125,41,479
Georgia,2020-04-14,788,13913,38,517
Georgia,2020-04-15,670,14583,52,569
Georgia,2020-04-16,1061,15644,42,611
Georgia,2020-04-17,1014,16658,50,661
Georgia,2020-04-18,356,17014,9,670
Georgia,2020-04-19,605,17619,12,682
Georgia,2020-04-20,828,18447,85,767
Georgia,2020-04-21,742,19189,43,810
Georgia,2020-04-22,910,20099,27,837
Georgia,2020-04-23,806,20905,34,871
Georgia,2020-04-24,670,21575,18,889
Georgia,2020-04-25,650,22225,8,897
Georgia,2020-04-26,234,22459,10,907
Georgia,2020-04-27,770,23229,74,981
Georgia,2020-04-28,378,23607,41,1022
Georgia,2020-04-29,693,24300,64,1086
Georgia,2020-04-30,1131,25431,35,1121
Georgia,2020-05-01,1005,26436,32,1153
Georgia,2020-05-02,832,27268,8,1161
Georgia,2020-05-03,350,27618,7,1168
Georgia,2020-05-04,732,28350,60,1228
Georgia,2020-05-05,526,28876,49,1277
Georgia,2020-05-06,848,29724,32,1309
Georgia,2020-05-07,800,30524,23,1332
Georgia,2020-05-08,565,31089,46,1378
Georgia,2020-05-09,392,31481,2,1380
Georgia,2020-05-10,786,32267,3,1383
Georgia,2020-05-11,181,32448,37,1420
Georgia,2020-05-12,863,33311,50,1470
Georgia,2020-05-13,555,33866,24,1494
Georgia,2020-05-14,556,34422,27,1521
Georgia,2020-05-15,820,35242,42,1563
Georgia,2020-05-16,413,35655,10,1573
Georgia,2020-05-17,299,35954,11,1584
Georgia,2020-05-18,680,36634,40,1624
Georgia,2020-05-19,580,37214,26,1650
Georgia,2020-05-20,948,38162,22,1672
Georgia,2020-05-21,807,38969,77,1749
Georgia,2020-05-22,765,39734,30,1779
Georgia,2020-05-23,674,40408,15,1794
Georgia,2020-05-24,581,40989,5,1799
Georgia,2020-05-25,425,41414,21,1820
Georgia,2020-05-26,652,42066,47,1867
Georgia,2020-05-27,647,42713,37,1904
Georgia,2020-05-28,650,43363,38,1942
Georgia,2020-05-29,525,43888,11,1953
Georgia,2020-05-30,448,44336,20,1973
Georgia,2020-05-31,715,45051,46,2019
Georgia,2020-06-01,706,45757,38,2057
Georgia,2020-06-02,306,46063,13,2070
Georgia,2020-06-03,648,46711,22,2092
Georgia,2020-06-04,817,47528,24,2116
Georgia,2020-06-05,752,48280,27,2143
Georgia,2020-06-06,663,48943,4,2147
Georgia,2020-06-07,428,49371,1,2148
Georgia,2020-06-08,624,49995,28,2176
Georgia,2020-06-09,774,50769,74,2250
Georgia,2020-06-10,696,51465,42,2292
Georgia,2020-06-11,867,52332,45,2337
Georgia,2020-06-12,869,53201,47,2384
Georgia,2020-06-13,977,54178,27,2411
Georgia,2020-06-14,696,54874,5,2416
Georgia,2020-06-15,631,55505,41,2457
Georgia,2020-06-16,797,56302,35,2492
Georgia,2020-06-17,915,57217,44,2536
Georgia,2020-06-18,823,58040,29,2565
Georgia,2020-06-19,1077,59117,31,2596
Georgia,2020-06-20,1552,60669,6,2602
Georgia,2020-06-21,824,61493,1,2603
Georgia,2020-06-22,1212,62705,4,2607
Georgia,2020-06-23,1872,64577,39,2646
Georgia,2020-06-24,1713,66290,12,2658
Georgia,2020-06-25,1506,67796,46,2704
Georgia,2020-06-26,1746,69542,23,2727
Georgia,2020-06-27,1524,71066,6,2733
Georgia,2020-06-28,1734,72800,2,2735
Georgia,2020-06-29,2016,74816,4,2739
Georgia,2020-06-30,2464,77280,19,2758
Georgia,2020-07-01,2309,79589,21,2779
Georgia,2020-07-02,2886,82475,22,2801
Georgia,2020-07-03,2604,85079,7,2808
Georgia,2020-07-04,2513,87592,1,2809
Georgia,2020-07-05,1897,89489,3,2812
Georgia,2020-07-06,1526,91015,17,2829
Georgia,2020-07-07,2692,93707,21,2850
Georgia,2020-07-08,2831,96538,21,2871
Georgia,2020-07-09,2155,98693,9,2880
Georgia,2020-07-10,4904,103597,35,2915
Georgia,2020-07-11,2977,106574,31,2946
Georgia,2020-07-12,1815,108389,5,2951
Georgia,2020-07-13,3548,111937,21,2972
Georgia,2020-07-14,2642,114579,24,2996
Georgia,2020-07-15,3568,118147,34,3030
Georgia,2020-07-16,2701,120848,13,3043
Georgia,2020-07-17,3419,124267,28,3071
Georgia,2020-07-18,4074,128341,34,3105
Georgia,2020-07-19,2453,130794,5,3110
Georgia,2020-07-20,1994,132788,3,3113
Georgia,2020-07-21,3077,135865,73,3186
Georgia,2020-07-22,3255,139120,78,3264
Georgia,2020-07-23,4737,143857,24,3288
Georgia,2020-07-24,3875,147732,80,3368
Georgia,2020-07-25,3530,151262,53,3421
Georgia,2020-07-26,2214,153476,3,3424
Georgia,2020-07-27,2431,155907,11,3435
Georgia,2020-07-28,4131,160038,53,3488
Georgia,2020-07-29,3509,163547,78,3566
Georgia,2020-07-30,3998,167545,30,3596
Georgia,2020-07-31,3797,171342,78,3674
Georgia,2020-08-01,3492,174834,70,3744
Georgia,2020-08-02,2722,177556,14,3758
Georgia,2020-08-03,1954,179510,2,3760
Georgia,2020-08-04,2952,182462,75,3835
Georgia,2020-08-05,3933,186395,64,3899
Georgia,2020-08-06,2905,189300,43,3942
Georgia,2020-08-07,3976,193276,87,4029
Georgia,2020-08-08,4032,197308,66,4095
Georgia,2020-08-09,2839,200147,13,4108
Georgia,2020-08-10,2129,202276,30,4138
Georgia,2020-08-11,3644,205920,117,4255
Georgia,2020-08-12,3763,209683,105,4360
Georgia,2020-08-13,2326,212009,80,4440
Georgia,2020-08-14,3319,215328,34,4474
Georgia,2020-08-15,3016,218344,94,4568
Georgia,2020-08-16,1821,220165,32,4600
Georgia,2020-08-17,1676,221841,24,4624
Georgia,2020-08-18,2840,224681,67,4691
Georgia,2020-08-19,2574,227255,53,4744
Georgia,2020-08-20,3033,230288,53,4797
Georgia,2020-08-21,2881,233169,92,4889
Georgia,2020-08-22,2614,235783,93,4982
Georgia,2020-08-23,1619,237402,39,5021
Georgia,2020-08-24,2210,239612,24,5045
Georgia,2020-08-25,2253,241865,102,5147
Georgia,2020-08-26,2629,244494,48,5195
Georgia,2020-08-27,2523,247017,80,5275
Georgia,2020-08-28,2300,249317,77,5352
Georgia,2020-08-29,2359,251676,99,5451
Georgia,2020-08-30,1137,252813,27,5478
Georgia,2020-08-31,1425,254238,28,5506
Georgia,2020-09-01,2306,256544,98,5604
Georgia,2020-09-02,1938,258482,61,5665
Georgia,2020-09-03,2574,261056,70,5735
Georgia,2020-09-04,1991,263047,62,5797
Georgia,2020-09-05,2168,265215,45,5842
Georgia,2020-09-06,1492,266707,58,5900
Georgia,2020-09-07,531,267238,7,5907
Georgia,2020-09-08,1446,268684,24,5931
Georgia,2020-09-09,1940,270624,56,5987
Georgia,2020-09-10,1964,272588,75,6062
Georgia,2020-09-11,1654,274242,41,6103
Georgia,2020-09-12,2077,276319,41,6144
Georgia,2020-09-13,1396,277715,47,6191
Georgia,2020-09-14,984,278699,20,6211
Georgia,2020-09-15,1657,280356,44,6255
Georgia,2020-09-16,2007,282363,21,6276
Georgia,2020-09-17,1856,284219,52,6328
Georgia,2020-09-18,1951,286170,62,6390
Georgia,2020-09-19,1889,288059,60,6450
Georgia,2020-09-20,1037,289096,3,6453
Georgia,2020-09-21,879,289975,2,6455
Georgia,2020-09-22,955,290930,69,6524
Georgia,2020-09-23,1867,292797,96,6620
Georgia,2020-09-24,1537,294334,47,6667
Georgia,2020-09-25,1755,296089,50,6717
Georgia,2020-09-26,1464,297553,41,6758
Georgia,2020-09-27,768,298321,31,6789
Georgia,2020-09-28,642,298963,14,6803
Georgia,2020-09-29,1056,300019,33,6836
Georgia,2020-09-30,1466,301485,25,6861
Georgia,2020-10-01,1525,303010,42,6903
Georgia,2020-10-02,1396,304406,42,6945
Georgia,2020-10-03,1535,305941,27,6972
Georgia,2020-10-04,837,306778,27,6999
Georgia,2020-10-05,21349,328127,29,7028
Georgia,2020-10-06,974,329101,34,7062
Georgia,2020-10-07,1668,330769,27,7089
Georgia,2020-10-08,1373,332142,36,7125
Georgia,2020-10-09,1792,333934,53,7178
Georgia,2020-10-10,1417,335351,45,7223
Georgia,2020-10-11,1235,336586,23,7246
Georgia,2020-10-12,2991,339577,13,7259
Georgia,2020-10-13,1181,340758,23,7282
Georgia,2020-10-14,1544,342302,16,7298
Georgia,2020-10-15,1791,344093,22,7320
Georgia,2020-10-16,1786,345879,62,7382
