date,county,state,confirmed_cases
2020-11-24,Sumner,Tennessee,47165,9141,134,8954,,187,
2020-11-24,Tipton,Tennessee,47167,3487,36,2934,,553,
2020-11-24,Trousdale,Tennessee,47169,1894,12,1869,,25,
2020-11-24,Unicoi,Tennessee,47171,785,25,681,,104,
2020-11-24,Union,Tennessee,47173,691,5,624,,67,
2020-11-24,Unknown,Tennessee,,389,2,389,,0,
2020-11-24,Van Buren,Tennessee,47175,342,2,311,,31,
2020-11-24,Warren,Tennessee,47177,2270,18,2063,,207,
2020-11-24,Washington,Tennessee,47179,5596,100,5233,,363,
2020-11-24,Wayne,Tennessee,47181,1808,10,1748,,60,
2020-11-24,Weakley,Tennessee,47183,2077,34,1804,,273,
2020-11-24,White,Tennessee,47185,1675,17,1494,,181,
2020-11-24,Williamson,Tennessee,47187,10664,73,10172,,492,
2020-11-24,Wilson,Tennessee,47189,7055,74,6819,,236,
2020-11-24,Anderson,Texas,48001,3118,46,3118,,,
2020-11-24,Andrews,Texas,48003,977,13,977,,,
2020-11-24,Angelina,Texas,48005,3501,97,2555,66,946,31
2020-11-24,Aransas,Texas,48007,393,18,393,,,
2020-11-24,Archer,Texas,48009,231,2,231,,,
2020-11-24,Armstrong,Texas,48011,42,1,42,,,
2020-11-24,Atascosa,Texas,48013,1417,39,1417,1,,38
2020-11-24,Austin,Texas,48015,571,11,571,,,
2020-11-24,Bailey,Texas,48017,454,6,454,,,
2020-11-24,Bandera,Texas,48019,223,11,223,,,
2020-11-24,Bastrop,Texas,48021,2221,35,2221,2,,33
2020-11-24,Baylor,Texas,48023,52,4,52,,,
2020-11-24,Bee,Texas,48025,1982,40,1982,,,
2020-11-24,Bell,Texas,48027,8112,112,8112,112,,0
2020-11-24,Bexar,Texas,48029,74603,1476,61883,1335,12720,141
2020-11-24,Blanco,Texas,48031,178,6,178,,,
2020-11-24,Borden,Texas,48033,5,0,5,,,
2020-11-24,Bosque,Texas,48035,507,15,507,,,
2020-11-24,Bowie,Texas,48037,2491,97,2491,97,,0
2020-11-24,Brazoria,Texas,48039,13857,196,13857,166,,30
2020-11-24,Brazos,Texas,48041,10655,102,9157,84,1498,18
2020-11-24,Brewster,Texas,48043,444,6,444,,,
2020-11-24,Briscoe,Texas,48045,39,1,39,,,
2020-11-24,Brooks,Texas,48047,389,25,389,,,
2020-11-24,Brown,Texas,48049,1618,40,908,40,710,
2020-11-24,Burleson,Texas,48051,629,8,629,,,
2020-11-24,Burnet,Texas,48053,1328,18,1328,,,
2020-11-24,Caldwell,Texas,48055,1824,39,1824,39,,0
2020-11-24,Calhoun,Texas,48057,973,9,973,3,,6
2020-11-24,Callahan,Texas,48059,197,8,197,1,,7
2020-11-24,Cameron,Texas,48061,25701,1112,25701,1112,,
2020-11-24,Camp,Texas,48063,441,15,441,,,
2020-11-24,Carson,Texas,48065,87,2,87,,,
2020-11-24,Cass,Texas,48067,720,33,720,3,,30
2020-11-24,Castro,Texas,48069,439,8,439,1,,7
2020-11-24,Chambers,Texas,48071,1876,22,1876,22,,
2020-11-24,Cherokee,Texas,48073,1726,51,1726,2,,49
2020-11-24,Childress,Texas,48075,812,0,812,,,
2020-11-24,Clay,Texas,48077,244,6,244,,,
2020-11-24,Cochran,Texas,48079,148,4,148,,,
2020-11-24,Coke,Texas,48081,165,9,165,,,
2020-11-24,Coleman,Texas,48083,173,5,173,,,
2020-11-24,Collin,Texas,48085,23784,239,23784,105,,134
2020-11-24,Collingsworth,Texas,48087,38,0,38,,,
2020-11-24,Colorado,Texas,48089,580,4,580,,,
2020-11-24,Comal,Texas,48091,4355,125,3125,125,1230,
2020-11-24,Comanche,Texas,48093,421,6,421,1,,5
2020-11-24,Concho,Texas,48095,181,2,181,,,
2020-11-24,Cooke,Texas,48097,715,13,715,,,
2020-11-24,Coryell,Texas,48099,2310,16,2310,2,,14
2020-11-24,Cottle,Texas,48101,52,4,52,1,,3
2020-11-24,Crane,Texas,48103,162,7,162,,,
2020-11-24,Crockett,Texas,48105,211,7,211,,,
2020-11-24,Crosby,Texas,48107,165,14,165,1,,13
2020-11-24,Culberson,Texas,48109,181,3,181,,,
2020-11-24,Dallam,Texas,48111,426,14,426,,,
2020-11-24,Dallas,Texas,48113,130727,1468,119483,1191,11244,277
2020-11-24,Dawson,Texas,48115,1147,33,1147,1,,32
2020-11-24,Deaf Smith,Texas,48117,1660,37,1660,37,,0
2020-11-24,Delta,Texas,48119,46,1,46,,,
2020-11-24,Denton,Texas,48121,21937,202,18714,,3223,
2020-11-24,DeWitt,Texas,48123,1193,44,1193,1,,43
2020-11-24,Dickens,Texas,48125,65,4,65,,,
2020-11-24,Dimmit,Texas,48127,341,8,341,,,
2020-11-24,Donley,Texas,48129,107,1,107,,,
2020-11-24,Duval,Texas,48131,588,22,588,,,
2020-11-24,Eastland,Texas,48133,338,9,338,,,
2020-11-24,Ector,Texas,48135,8206,130,4864,130,3342,
2020-11-24,Edwards,Texas,48137,81,2,81,,,
2020-11-24,Ellis,Texas,48139,6107,107,6107,12,,95
2020-11-24,El Paso,Texas,48141,81511,980,81511,862,,118
2020-11-24,Erath,Texas,48143,1251,19,1251,1,,18
2020-11-24,Falls,Texas,48145,772,14,772,,,
2020-11-24,Fannin,Texas,48147,948,27,948,2,,25
2020-11-24,Fayette,Texas,48149,585,23,585,2,,21
2020-11-24,Fisher,Texas,48151,145,4,145,1,,3
2020-11-24,Floyd,Texas,48153,182,16,182,,,
2020-11-24,Foard,Texas,48155,25,1,25,,,
2020-11-24,Fort Bend,Texas,48157,20821,325,19580,276,1241,49
2020-11-24,Franklin,Texas,48159,245,10,245,,,
2020-11-24,Freestone,Texas,48161,501,11,501,,,
2020-11-24,Frio,Texas,48163,1084,9,1084,,,
2020-11-24,Gaines,Texas,48165,870,15,870,,,
2020-11-24,Galveston,Texas,48167,14259,178,14259,158,,20
2020-11-24,Garza,Texas,48169,159,14,159,,,
2020-11-24,Gillespie,Texas,48171,443,10,443,,,
2020-11-24,Glasscock,Texas,48173,34,0,34,,,
2020-11-24,Goliad,Texas,48175,177,6,177,,,
2020-11-24,Gonzales,Texas,48177,1208,24,1208,2,,22
2020-11-24,Gray,Texas,48179,1201,20,1201,2,,18
2020-11-24,Grayson,Texas,48181,3921,99,3921,2,,97
2020-11-24,Gregg,Texas,48183,4768,108,3170,65,1598,43
2020-11-24,Grimes,Texas,48185,1335,38,1335,1,,37
2020-11-24,Guadalupe,Texas,48187,4145,83,4145,,,
2020-11-24,Hale,Texas,48189,3790,86,3790,75,,11
2020-11-24,Hall,Texas,48191,76,3,76,,,
2020-11-24,Hamilton,Texas,48193,278,7,278,1,,6
2020-11-24,Hansford,Texas,48195,226,9,226,2,,7
2020-11-24,Hardeman,Texas,48197,77,4,77,0,,4
2020-11-24,Hardin,Texas,48199,1578,40,1578,5,,35
2020-11-24,Harris,Texas,48201,183252,2965,183252,2398,,567
2020-11-24,Harrison,Texas,48203,1717,44,1218,35,499,9
2020-11-24,Hartley,Texas,48205,204,2,204,2,,
2020-11-24,Haskell,Texas,48207,95,3,95,,,
2020-11-24,Hays,Texas,48209,7892,99,7042,87,850,12
2020-11-24,Hemphill,Texas,48211,234,1,234,,,
2020-11-24,Henderson,Texas,48213,2399,57,1747,44,652,13
2020-11-24,Hidalgo,Texas,48215,40085,2030,40085,2030,,
2020-11-24,Hill,Texas,48217,1150,18,1150,1,,17
2020-11-24,Hockley,Texas,48219,1234,44,1234,1,,43
2020-11-24,Hood,Texas,48221,1472,45,1472,3,,42
2020-11-24,Hopkins,Texas,48223,798,51,798,,,
2020-11-24,Houston,Texas,48225,546,15,546,,,
2020-11-24,Howard,Texas,48227,1662,34,1662,1,,33
2020-11-24,Hudspeth,Texas,48229,154,3,154,,,
2020-11-24,Hunt,Texas,48231,2636,56,2636,3,,53
2020-11-24,Hutchinson,Texas,48233,608,18,608,,,
2020-11-24,Irion,Texas,48235,17,0,17,,,
2020-11-24,Jack,Texas,48237,215,3,215,,,
2020-11-24,Jackson,Texas,48239,767,16,767,1,,15
2020-11-24,Jasper,Texas,48241,541,35,541,2,,33
2020-11-24,Jeff Davis,Texas,48243,44,0,44,,,
2020-11-24,Jefferson,Texas,48245,9804,173,9804,30,,143
2020-11-24,Jim Hogg,Texas,48247,206,7,206,,,
2020-11-24,Jim Wells,Texas,48249,1944,56,1944,,,
2020-11-24,Johnson,Texas,48251,4907,94,4842,13,65,81
2020-11-24,Jones,Texas,48253,1596,8,1596,,,
2020-11-24,Karnes,Texas,48255,993,18,993,,,
2020-11-24,Kaufman,Texas,48257,4315,76,4315,2,,74
2020-11-24,Kendall,Texas,48259,483,12,483,,,
2020-11-24,Kenedy,Texas,48261,11,2,11,,,
2020-11-24,Kent,Texas,48263,23,1,23,,,
2020-11-24,Kerr,Texas,48265,870,20,870,,,
2020-11-24,Kimble,Texas,48267,83,2,83,,,
2020-11-24,King,Texas,48269,1,0,1,,,
2020-11-24,Kinney,Texas,48271,85,2,85,,,
2020-11-24,Kleberg,Texas,48273,1175,54,1175,1,,53
2020-11-24,Knox,Texas,48275,117,9,117,,,
2020-11-24,Lamar,Texas,48277,2385,66,2385,9,,57
2020-11-24,Lamb,Texas,48279,914,37,914,,,
2020-11-24,Lampasas,Texas,48281,363,10,363,,,
2020-11-24,La Salle,Texas,48283,389,14,389,,,
2020-11-24,Lavaca,Texas,48285,1333,40,1333,1,,39
2020-11-24,Lee,Texas,48287,282,15,282,,,
2020-11-24,Leon,Texas,48289,427,14,427,,,
2020-11-24,Liberty,Texas,48291,2435,65,2435,3,,62
2020-11-24,Limestone,Texas,48293,764,18,764,1,,17
2020-11-24,Lipscomb,Texas,48295,120,1,120,,,
2020-11-24,Live Oak,Texas,48297,419,10,419,,,
2020-11-24,Llano,Texas,48299,272,4,272,,,
2020-11-24,Loving,Texas,48301,1,0,1,,,
2020-11-24,Lubbock,Texas,48303,29378,307,28873,307,505,
2020-11-24,Lynn,Texas,48305,313,10,313,1,,9
2020-11-24,Madison,Texas,48313,859,12,859,,,
2020-11-24,Marion,Texas,48315,182,15,182,,,
2020-11-24,Martin,Texas,48317,184,7,184,1,,6
2020-11-24,Mason,Texas,48319,135,2,135,,,
2020-11-24,Matagorda,Texas,48321,1226,59,1226,5,,54
2020-11-24,Maverick,Texas,48323,4740,171,4740,1,,170
2020-11-24,McCulloch,Texas,48307,280,6,280,,,
2020-11-24,McLennan,Texas,48309,13630,181,13630,181,,
2020-11-24,McMullen,Texas,48311,27,1,27,,,
2020-11-24,Medina,Texas,48325,1376,48,1376,2,,46
2020-11-24,Menard,Texas,48327,107,3,107,,,
2020-11-24,Midland,Texas,48329,7027,132,7027,132,,
2020-11-24,Milam,Texas,48331,615,9,615,1,,8
2020-11-24,Mills,Texas,48333,129,4,129,,,
2020-11-24,Mitchell,Texas,48335,304,6,304,,,
2020-11-24,Montague,Texas,48337,511,14,511,1,,13
2020-11-24,Montgomery,Texas,48339,16549,205,14815,169,1734,36
2020-11-24,Moore,Texas,48341,1579,29,1579,13,,16
2020-11-24,Morris,Texas,48343,265,8,265,,,
2020-11-24,Motley,Texas,48345,19,0,19,,,
2020-11-24,Nacogdoches,Texas,48347,1928,81,1928,17,,64
2020-11-24,Navarro,Texas,48349,2528,45,1759,45,769,
2020-11-24,Newton,Texas,48351,195,16,195,,,
2020-11-24,Nolan,Texas,48353,655,8,655,,,
2020-11-24,Nueces,Texas,48355,23388,470,17413,470,5975,
2020-11-24,Ochiltree,Texas,48357,494,6,494,2,,4
2020-11-24,Oldham,Texas,48359,36,2,36,1,,1
2020-11-24,Orange,Texas,48361,2495,51,2495,2,,49
2020-11-24,Palo Pinto,Texas,48363,891,30,891,2,,28
2020-11-24,Panola,Texas,48365,523,34,523,,,
2020-11-24,Parker,Texas,48367,3449,63,3449,1,,62
2020-11-24,Parmer,Texas,48369,674,22,674,,,
2020-11-24,Pecos,Texas,48371,700,16,700,,,
2020-11-24,Polk,Texas,48373,1537,42,997,41,540,1
2020-11-24,Potter,Texas,48375,11768,159,11768,159,,
2020-11-24,Presidio,Texas,48377,275,7,275,,,
2020-11-24,Rains,Texas,48379,315,8,160,6,155,2
2020-11-24,Randall,Texas,48381,9702,101,9702,101,,
2020-11-24,Reagan,Texas,48383,163,6,163,,,
2020-11-24,Real,Texas,48385,130,8,130,,,
2020-11-24,Red River,Texas,48387,219,18,219,4,,14
2020-11-24,Reeves,Texas,48389,477,11,477,,,
2020-11-24,Refugio,Texas,48391,339,16,339,,,
2020-11-24,Roberts,Texas,48393,24,0,24,,,
2020-11-24,Robertson,Texas,48395,489,6,489,,,
2020-11-24,Rockwall,Texas,48397,2555,36,2555,34,,2
2020-11-24,Runnels,Texas,48399,335,11,335,,,
2020-11-24,Rusk,Texas,48401,1178,30,1178,2,,28
2020-11-24,Sabine,Texas,48403,121,10,121,,,
2020-11-24,San Augustine,Texas,48405,345,17,260,12,85,5
2020-11-24,San Jacinto,Texas,48407,251,14,251,,,
2020-11-24,San Patricio,Texas,48409,1819,84,1819,,,
2020-11-24,San Saba,Texas,48411,295,6,295,,,
2020-11-24,Schleicher,Texas,48413,109,2,109,,,
2020-11-24,Scurry,Texas,48415,1488,21,1488,,,
2020-11-24,Shackelford,Texas,48417,47,0,47,,,
2020-11-24,Shelby,Texas,48419,597,36,597,6,,30
2020-11-24,Sherman,Texas,48421,88,1,88,,,
2020-11-24,Smith,Texas,48423,9139,192,5754,132,3385,60
2020-11-24,Somervell,Texas,48425,228,5,228,,,
2020-11-24,Starr,Texas,48427,4276,188,4276,188,,0
2020-11-24,Stephens,Texas,48429,228,7,228,,,
2020-11-24,Sterling,Texas,48431,33,1,33,,,
2020-11-24,Stonewall,Texas,48433,24,1,24,,,
2020-11-24,Sutton,Texas,48435,200,3,200,,,
2020-11-24,Swisher,Texas,48437,239,8,239,,,
2020-11-24,Tarrant,Texas,48439,92977,987,82586,830,10391,157
2020-11-24,Taylor,Texas,48441,7376,103,3319,103,4057,0
2020-11-24,Terrell,Texas,48443,13,0,13,,,
2020-11-24,Terry,Texas,48445,890,20,890,,,
2020-11-24,Throckmorton,Texas,48447,23,2,23,,,
2020-11-24,Titus,Texas,48449,1748,40,1748,14,,26
2020-11-24,Tom Green,Texas,48451,8389,101,3249,16,5140,85
2020-11-24,Travis,Texas,48453,36754,476,36754,476,,
2020-11-24,Trinity,Texas,48455,225,8,225,,,
2020-11-24,Tyler,Texas,48457,295,4,295,,,
2020-11-24,Upshur,Texas,48459,592,20,592,,,
2020-11-24,Upton,Texas,48461,44,5,44,,,
2020-11-24,Uvalde,Texas,48463,1069,38,1069,,,
2020-11-24,Val Verde,Texas,48465,2932,138,2932,113,,25
2020-11-24,Van Zandt,Texas,48467,1582,44,1053,33,529,11
2020-11-24,Victoria,Texas,48469,4780,102,4780,62,,40
2020-11-24,Walker,Texas,48471,4142,68,4142,27,,41
2020-11-24,Waller,Texas,48473,1113,18,1113,,,
2020-11-24,Ward,Texas,48475,365,4,365,,,
2020-11-24,Washington,Texas,48477,915,53,915,34,,19
2020-11-24,Webb,Texas,48479,18886,389,18886,389,,
2020-11-24,Wharton,Texas,48481,1589,64,1589,,,
2020-11-24,Wheeler,Texas,48483,210,5,210,,,
2020-11-24,Wichita,Texas,48485,6461,104,6461,2,,102
2020-11-24,Wilbarger,Texas,48487,593,10,593,,,
2020-11-24,Willacy,Texas,48489,1321,59,1321,1,,58
2020-11-24,Williamson,Texas,48491,13215,164,11935,162,1280,2
2020-11-24,Wilson,Texas,48493,1080,28,1080,5,,23
2020-11-24,Winkler,Texas,48495,269,5,269,,,
2020-11-24,Wise,Texas,48497,1418,30,1418,3,,27
2020-11-24,Wood,Texas,48499,853,48,853,1,,47
2020-11-24,Yoakum,Texas,48501,579,10,579,,,
2020-11-24,Young,Texas,48503,810,18,810,1,,17
2020-11-24,Zapata,Texas,48505,454,9,454,,,
2020-11-24,Zavala,Texas,48507,669,22,669,10,,12
2020-11-24,Beaver,Utah,49001,149,2,149,2,,
2020-11-24,Box Elder,Utah,49003,1994,11,1994,11,,
2020-11-24,Cache,Utah,49005,7095,14,7095,14,,
2020-11-24,Carbon,Utah,49007,673,3,673,3,,
2020-11-24,Daggett,Utah,49009,3,0,3,0,,
2020-11-24,Davis,Utah,49011,15002,57,,,,
2020-11-24,Duchesne,Utah,49013,456,2,456,2,,
2020-11-24,Emery,Utah,49015,266,4,266,4,,
2020-11-24,Garfield,Utah,49017,229,6,229,6,,
2020-11-24,Grand,Utah,49019,274,1,274,1,,
2020-11-24,Iron,Utah,49021,1592,4,1592,4,,
2020-11-24,Juab,Utah,49023,423,8,423,8,,
2020-11-24,Kane,Utah,49025,153,1,153,1,,0
2020-11-24,Millard,Utah,49027,410,1,410,1,,
2020-11-24,Morgan,Utah,49029,450,2,,,,
2020-11-24,Piute,Utah,49031,42,1,42,1,,
2020-11-24,Rich,Utah,49033,40,0,40,0,,
2020-11-24,Salt Lake,Utah,49035,74269,382,25822,243,48447,139
2020-11-24,San Juan,Utah,49037,990,31,,,,
2020-11-24,Sanpete,Utah,49039,1045,3,1045,3,,
2020-11-24,Sevier,Utah,49041,826,3,826,3,,
2020-11-24,Summit,Utah,49043,2107,3,,,,
2020-11-24,Tooele,Utah,49045,2641,9,,,,
2020-11-24,Uintah,Utah,49047,666,1,666,1,,
2020-11-24,Unknown,Utah,,208,1,164,1,44,0
2020-11-24,Utah,Utah,49049,45297,119,,,,
2020-11-24,Wasatch,Utah,49051,1927,12,,,,
2020-11-24,Washington,Utah,49053,8563,70,8563,70,,
2020-11-24,Wayne,Utah,49055,44,0,44,0,,
2020-11-24,Weber,Utah,49057,11586,48,,,,
2020-11-24,Addison,Vermont,50001,162,2,162,2,,
2020-11-24,Bennington,Vermont,50003,190,1,190,1,,
2020-11-24,Caledonia,Vermont,50005,101,0,101,0,,
2020-11-24,Chittenden,Vermont,50007,1395,39,1395,39,,
2020-11-24,Essex,Vermont,50009,28,0,28,0,,
2020-11-24,Franklin,Vermont,50011,193,7,193,7,,
2020-11-24,Grand Isle,Vermont,50013,37,0,37,0,,
2020-11-24,Lamoille,Vermont,50015,137,1,137,1,,
2020-11-24,Orange,Vermont,50017,174,0,174,0,,
2020-11-24,Orleans,Vermont,50019,117,1,117,1,,
2020-11-24,Rutland,Vermont,50021,223,5,223,5,,
2020-11-24,Unknown,Vermont,,8,0,8,0,,
2020-11-24,Washington,Vermont,50023,567,2,567,2,,
2020-11-24,Windham,Vermont,50025,199,3,199,3,,
2020-11-24,Windsor,Vermont,50027,183,2,183,2,,
2020-11-24,Accomack,Virginia,51001,1308,21,,,,
2020-11-24,Albemarle,Virginia,51003,1821,26,,,,
2020-11-24,Alexandria city,Virginia,51510,5010,77,,,,
2020-11-24,Alleghany,Virginia,51005,280,7,,,,
2020-11-24,Amelia,Virginia,51007,190,6,,,,
2020-11-24,Amherst,Virginia,51009,735,6,,,,
2020-11-24,Appomattox,Virginia,51011,379,6,,,,
2020-11-24,Arlington,Virginia,51013,5856,157,,,,
2020-11-24,Augusta,Virginia,51015,1059,11,,,,
2020-11-24,Bath,Virginia,51017,58,0,,,,
2020-11-24,Bedford,Virginia,51019,1717,19,,,,
2020-11-24,Bland,Virginia,51021,117,5,,,,
2020-11-24,Botetourt,Virginia,51023,707,13,,,,
2020-11-24,Bristol city,Virginia,51520,489,7,,,,
2020-11-24,Brunswick,Virginia,51025,458,6,,,,
2020-11-24,Buchanan,Virginia,51027,388,5,,,,
2020-11-24,Buckingham,Virginia,51029,849,9,,,,
2020-11-24,Buena Vista city,Virginia,51530,238,1,,,,
2020-11-24,Campbell,Virginia,51031,1065,12,,,,
2020-11-24,Caroline,Virginia,51033,548,6,,,,
2020-11-24,Carroll,Virginia,51035,862,29,,,,
2020-11-24,Charles City,Virginia,51036,135,5,,,,
2020-11-24,Charlotte,Virginia,51037,272,4,,,,
2020-11-24,Charlottesville city,Virginia,51540,1808,31,,,,
2020-11-24,Chesapeake city,Virginia,51550,6080,80,,,,
2020-11-24,Chesterfield,Virginia,51041,8698,127,,,,
2020-11-24,Clarke,Virginia,51043,183,3,,,,
2020-11-24,Colonial Heights city,Virginia,51570,388,26,,,,
2020-11-24,Covington city,Virginia,51580,121,0,,,,
2020-11-24,Craig,Virginia,51045,83,0,,,,
2020-11-24,Culpeper,Virginia,51047,2050,19,,,,
2020-11-24,Cumberland,Virginia,51049,145,4,,,,
2020-11-24,Danville city,Virginia,51590,1536,48,,,,
2020-11-24,Dickenson,Virginia,51051,246,1,,,,
2020-11-24,Dinwiddie,Virginia,51053,643,13,,,,
2020-11-24,Emporia city,Virginia,51595,321,28,,,,
2020-11-24,Essex,Virginia,51057,232,2,,,,
2020-11-24,Fairfax,Virginia,51059,28798,614,,,,
2020-11-24,Fairfax city,Virginia,51600,201,8,,,,
2020-11-24,Falls Church city,Virginia,51610,90,7,,,,
2020-11-24,Fauquier,Virginia,51061,1387,27,,,,
2020-11-24,Floyd,Virginia,51063,313,15,,,,
2020-11-24,Fluvanna,Virginia,51065,481,9,,,,
2020-11-24,Franklin,Virginia,51067,1450,13,,,,
2020-11-24,Franklin city,Virginia,51620,537,16,,,,
2020-11-24,Frederick,Virginia,51069,1832,17,,,,
2020-11-24,Fredericksburg city,Virginia,51630,661,6,,,,
2020-11-24,Galax city,Virginia,51640,533,30,,,,
2020-11-24,Giles,Virginia,51071,236,0,,,,
2020-11-24,Gloucester,Virginia,51073,419,3,,,,
2020-11-24,Goochland,Virginia,51075,403,7,,,,
2020-11-24,Grayson,Virginia,51077,488,21,,,,
2020-11-24,Greene,Virginia,51079,350,4,,,,
2020-11-24,Greensville,Virginia,51081,931,16,,,,
2020-11-24,Halifax,Virginia,51083,788,12,,,,
2020-11-24,Hampton city,Virginia,51650,2636,34,,,,
2020-11-24,Hanover,Virginia,51085,2244,51,,,,
2020-11-24,Harrisonburg city,Virginia,51660,3374,36,,,,
2020-11-24,Henrico,Virginia,51087,7844,242,,,,
2020-11-24,Henry,Virginia,51089,1744,40,,,,
2020-11-24,Highland,Virginia,51091,14,0,,,,
2020-11-24,Hopewell city,Virginia,51670,598,9,,,,
2020-11-24,Isle of Wight,Virginia,51093,991,27,,,,
2020-11-24,James City,Virginia,51095,1141,22,,,,
2020-11-24,King and Queen,Virginia,51097,102,2,,,,
2020-11-24,King George,Virginia,51099,371,5,,,,
2020-11-24,King William,Virginia,51101,278,5,,,,
2020-11-24,Lancaster,Virginia,51103,232,1,,,,
2020-11-24,Lee,Virginia,51105,828,12,,,,
2020-11-24,Lexington city,Virginia,51678,333,2,,,,
2020-11-24,Loudoun,Virginia,51107,9345,139,,,,
2020-11-24,Louisa,Virginia,51109,484,8,,,,
2020-11-24,Lunenburg,Virginia,51111,164,4,,,,
2020-11-24,Lynchburg city,Virginia,51680,2530,27,,,,
2020-11-24,Madison,Virginia,51113,182,4,,,,
2020-11-24,Manassas city,Virginia,51683,2216,28,,,,
2020-11-24,Manassas Park city,Virginia,51685,699,8,,,,
2020-11-24,Martinsville city,Virginia,51690,644,24,,,,
2020-11-24,Mathews,Virginia,51115,155,1,,,,
2020-11-24,Mecklenburg,Virginia,51117,985,35,,,,
2020-11-24,Middlesex,Virginia,51119,161,11,,,,
2020-11-24,Montgomery,Virginia,51121,3710,14,,,,
2020-11-24,Nelson,Virginia,51125,171,3,,,,
2020-11-24,New Kent,Virginia,51127,359,4,,,,
2020-11-24,Newport News city,Virginia,51700,3834,53,,,,
2020-11-24,Norfolk city,Virginia,51710,6297,88,,,,
2020-11-24,Northampton,Virginia,51131,339,31,,,,
2020-11-24,Northumberland,Virginia,51133,261,8,,,,
2020-11-24,Norton city,Virginia,51720,71,0,,,,
2020-11-24,Nottoway,Virginia,51135,488,21,,,,
2020-11-24,Orange,Virginia,51137,540,7,,,,
2020-11-24,Page,Virginia,51139,559,31,,,,
2020-11-24,Patrick,Virginia,51141,425,28,,,,
2020-11-24,Petersburg city,Virginia,51730,1079,31,,,,
2020-11-24,Pittsylvania,Virginia,51143,1607,22,,,,
2020-11-24,Poquoson city,Virginia,51735,133,2,,,,
2020-11-24,Portsmouth city,Virginia,51740,3115,70,,,,
2020-11-24,Powhatan,Virginia,51145,409,6,,,,
2020-11-24,Prince Edward,Virginia,51147,860,15,,,,
2020-11-24,Prince George,Virginia,51149,1389,7,,,,
2020-11-24,Prince William,Virginia,51153,16962,232,,,,
2020-11-24,Pulaski,Virginia,51155,539,12,,,,
2020-11-24,Radford city,Virginia,51750,1103,2,,,,
2020-11-24,Rappahannock,Virginia,51157,78,2,,,,
2020-11-24,Richmond,Virginia,51159,392,5,,,,
2020-11-24,Richmond city,Virginia,51760,6384,80,,,,
2020-11-24,Roanoke,Virginia,51161,2644,29,,,,
2020-11-24,Roanoke city,Virginia,51770,3880,67,,,,
2020-11-24,Rockbridge,Virginia,51163,235,2,,,,
2020-11-24,Rockingham,Virginia,51165,2147,32,,,,
2020-11-24,Russell,Virginia,51167,745,9,,,,
2020-11-24,Salem city,Virginia,51775,830,20,,,,
2020-11-24,Scott,Virginia,51169,723,12,,,,
2020-11-24,Shenandoah,Virginia,51171,1304,62,,,,
2020-11-24,Smyth,Virginia,51173,951,36,,,,
2020-11-24,Southampton,Virginia,51175,970,40,,,,
2020-11-24,Spotsylvania,Virginia,51177,2967,57,,,,
2020-11-24,Stafford,Virginia,51179,3054,22,,,,
2020-11-24,Staunton city,Virginia,51790,588,12,,,,
2020-11-24,Suffolk city,Virginia,51800,2631,80,,,,
2020-11-24,Surry,Virginia,51181,164,5,,,,
2020-11-24,Sussex,Virginia,51183,663,13,,,,
2020-11-24,Tazewell,Virginia,51185,932,7,,,,
2020-11-24,Virginia Beach city,Virginia,51810,10168,112,,,,
2020-11-24,Warren,Virginia,51187,766,25,,,,
2020-11-24,Washington,Virginia,51191,1610,29,,,,
2020-11-24,Waynesboro city,Virginia,51820,560,5,,,,
2020-11-24,Westmoreland,Virginia,51193,406,6,,,,
2020-11-24,Williamsburg city,Virginia,51830,283,8,,,,
2020-11-24,Winchester city,Virginia,51840,890,4,,,,
2020-11-24,Wise,Virginia,51195,1138,36,,,,
2020-11-24,Wythe,Virginia,51197,569,7,,,,
2020-11-24,York,Virginia,51199,848,9,,,,
2020-11-24,St. Croix,Virgin Islands,78010,578,7,578,7,,
2020-11-24,St. John,Virgin Islands,78020,79,1,79,1,,
2020-11-24,St. Thomas,Virgin Islands,78030,850,15,850,15,,
2020-11-24,Adams,Washington,53001,1293,12,1293,12,,
2020-11-24,Asotin,Washington,53003,602,12,602,12,,
2020-11-24,Benton,Washington,53005,7524,143,7358,140,166,3
2020-11-24,Chelan,Washington,53007,3195,30,2238,29,957,1
2020-11-24,Clallam,Washington,53009,410,3,410,3,,
2020-11-24,Clark,Washington,53011,7612,116,7610,114,2,2
2020-11-24,Columbia,Washington,53013,30,2,30,2,,
2020-11-24,Cowlitz,Washington,53015,1216,8,1216,8,,
2020-11-24,Douglas,Washington,53017,1796,12,1309,11,487,1
2020-11-24,Ferry,Washington,53019,50,1,50,1,,
2020-11-24,Franklin,Washington,53021,6129,72,5992,71,137,1
2020-11-24,Garfield,Washington,53023,52,0,52,0,,
2020-11-24,Grant,Washington,53025,4628,32,4008,32,620,
2020-11-24,Grays Harbor,Washington,53027,935,17,935,17,,
2020-11-24,Island,Washington,53029,578,15,575,12,3,3
2020-11-24,Jefferson,Washington,53031,146,0,146,0,,
2020-11-24,King,Washington,53033,40084,878,40067,861,17,17
2020-11-24,Kitsap,Washington,53035,2209,30,2208,29,1,1
2020-11-24,Kittitas,Washington,53037,889,23,889,23,,
2020-11-24,Klickitat,Washington,53039,244,3,244,3,,
2020-11-24,Lewis,Washington,53041,1062,15,1062,15,,
2020-11-24,Lincoln,Washington,53043,140,3,140,3,,
